Seed,NW1,NW2,Trees,Unsolvable?
90367,77,32,2789869860,0
90368,75,32,5088474316,0
90369,68,12,50886175100,0
90370,70,14,34202671740,0
90371,71,14,27248993696,0
90372,73,16,12179045478,0
90373,70,2,39967070604,0
90374,77,26,3069858312,0
90375,65,24,117000000000,0
90376,66,6,129000000000,0
90377,63,0,447000000000,0
90378,74,22,7574655824,0
90379,74,24,8096566712,0
90380,72,22,10296081824,0
90381,71,28,22376115360,0
90382,73,2,18396806589,0
90383,63,14,248000000000,0
90384,74,44,4029884752,0
90385,71,10,28465561838,0
90386,66,14,71702856544,0
90387,77,42,2137324032,0
90388,69,8,39944151036,0
90389,76,32,4199273736,0
90390,66,4,121000000000,0
90391,69,0,59799137280,0
90392,71,4,26351322632,0
90393,72,44,12855900345,0
90394,70,18,25432865549,0
90395,63,2,303000000000,0
90396,74,22,7842998280,0
90397,80,50,1100379292,0
90398,66,14,74942326968,0
90399,70,4,39274155558,0
90400,66,14,75036720842,0
90401,74,16,10526501664,0
90402,72,28,10304719872,0
90403,75,20,3962582016,0
90404,70,12,29551751792,0
90405,74,28,5637617868,0
90406,68,18,38377972992,0
90407,69,26,33850631430,0
90408,71,12,26518389504,0
90409,74,32,6953265600,0
90410,71,14,26606676260,0
90411,77,46,2593346145,0
90412,71,6,30300626520,0
90413,76,40,3326524208,0
90414,71,36,18154967040,0
90415,70,14,36656682320,0
90416,61,12,481000000000,0
90417,62,12,279000000000,0
90418,64,18,169000000000,0
90419,68,18,48423473444,0
90420,72,16,18243718851,0
90421,71,22,20669404260,0
90422,75,14,7062055488,0
90423,79,60,679168000,0
90424,75,24,7895513052,0
90425,78,34,2250007056,0
90426,75,10,8303993481,0
90427,66,12,74389872208,0
90428,78,72,1123726080,0
90429,74,28,9902016430,0
90430,76,26,5423931420,0
90431,71,4,34310017831,0
90432,65,12,120000000000,0
90433,64,0,252000000000,0
90434,72,14,15739146032,0
90435,73,28,8135493120,0
90436,66,31,0,1
90437,76,84,726854128,0
90438,73,30,7659847734,0
90439,81,76,381424880,0
90440,68,24,38614713920,0
90441,76,30,3587461136,0
90442,67,14,63553447064,0
90443,72,16,13890408192,0
90444,70,26,21130647040,0
90445,70,18,23608362315,0
90446,74,24,11206406689,0
90447,72,14,22024382300,0
90448,73,32,8903378196,0
90449,77,30,3287648875,0
90450,67,16,70791914772,0
90451,70,20,25756045835,0
90452,69,10,40224894976,0
90453,74,24,6515261532,0
90454,67,16,68440310220,0
90455,75,36,5310555215,0
90456,72,24,8348906016,0
90457,73,24,13113971153,0
90458,62,14,177000000000,0
90459,69,10,52202103716,0
90460,67,20,63908891658,0
90461,74,26,8068509696,0
90462,76,38,3511419436,0
90463,74,16,11193332736,0
90464,75,40,5323520952,0
90465,70,4,40232060764,0
90466,76,30,3427472205,0
90467,69,22,41325794280,0
90468,67,4,119000000000,0
90469,75,20,7042471082,0
90470,73,24,9309121332,0
90471,76,44,3114173619,0
90472,64,6,275000000000,0
90473,64,2,290000000000,0
90474,72,20,19889668702,0
90475,69,12,53467981546,0
90476,76,44,1951504916,0
90477,73,20,10517696370,0
90478,75,22,5518923120,0
90479,73,16,8055109637,0
90480,71,8,23265037600,0
90481,71,16,31612114282,0
90482,73,14,14053698004,0
90483,66,12,100000000000,0
90484,69,14,45956182104,0
90485,76,52,2263035324,0
90486,73,20,13532646071,0
90487,73,24,14754978120,0
90488,75,10,6512421664,0
90489,74,30,8054272896,0
90490,75,30,6485941347,0
90491,75,36,4048369010,0
90492,74,36,6276963117,0
90493,73,16,11893555711,0
90494,72,18,14408031358,0
90495,74,28,7504117440,0
90496,70,14,34042582720,0
90497,73,22,11235185376,0
90498,67,8,95320012331,0
90499,73,20,14854885477,0
90500,60,14,383000000000,0
90501,71,12,23005068160,0
90502,75,12,7205987637,0
90503,72,22,13425478160,0
90504,80,44,976275804,0
90505,75,26,4925903360,0
90506,69,16,59765218464,0
90507,76,16,4578907376,0
90508,70,24,13712085380,0
90509,72,30,8318872800,0
90510,67,36,31426559020,0
90511,72,20,17405343235,0
90512,59,6,591000000000,0
90513,69,14,49699138320,0
90514,68,12,61165352854,0
90515,76,40,4371335514,0
90516,69,0,68044875801,0
90517,76,32,5091807168,0
90518,72,14,17081276800,0
90519,75,32,4859853768,0
90520,82,40,362176814,0
90521,76,16,5243590656,0
90522,73,10,14317440123,0
90523,77,44,2751026112,0
90524,70,4,47392098642,0
90525,69,6,42788036970,0
90526,76,24,4690060377,0
90527,77,38,2210911200,0
90528,70,18,36149404197,0
90529,70,14,46304648678,0
90530,72,20,12767090064,0
90531,68,20,45877993920,0
90532,68,14,59701993533,0
90533,74,30,6744397344,0
90534,75,24,6105283416,0
90535,70,24,26772928704,0
90536,68,10,74129242880,0
90537,72,28,13699984410,0
90538,69,12,40378733472,0
90539,62,6,327000000000,0
90540,72,10,17877650351,0
90541,73,14,15592803305,0
90542,73,42,2631068379,0
90543,74,40,8349717600,0
90544,72,12,20115762289,0
90545,65,0,203000000000,0
90546,71,20,23039745516,0
90547,69,14,47001092292,0
90548,71,20,29431628574,0
90549,70,8,43657843178,0
90550,74,10,12426029091,0
90551,64,24,75317690340,0
90552,75,34,3938986179,0
90553,69,10,43091616528,0
90554,68,38,28420834944,0
90555,71,22,17365421567,0
90556,65,14,103000000000,0
90557,77,30,2825388216,0
90558,71,2,35857704960,0
90559,77,24,3320812651,0
90560,73,24,10880682194,0
90561,76,32,4125199773,0
90562,76,30,4096054525,0
90563,70,28,24521213920,0
90564,76,48,1885245023,0
90565,74,14,7918658496,0
90566,66,6,123000000000,0
90567,73,18,15055002112,0
90568,77,54,2117465266,0
90569,68,12,63402452902,0
90570,74,34,6896752464,0
90571,77,24,2865930560,0
90572,65,6,119000000000,0
90573,72,20,18190527824,0
90574,71,30,9845061744,0
90575,71,4,31899964204,0
90576,69,22,30475320111,0
90577,76,44,3060943765,0
90578,69,20,21424204071,0
90579,76,34,2342038493,0
90580,79,46,1218036768,0
90581,68,4,76062199620,0
90582,77,30,3125255991,0
90583,74,18,8184395520,0
90584,74,24,8540189607,0
90585,74,14,9708711040,0
90586,70,10,34083739494,0
90587,75,44,3185917024,0
90588,77,36,2555630532,0
90589,70,4,40801700632,0
90590,68,6,91852858887,0
90591,71,24,14146507840,0
90592,74,24,10889270952,0
90593,76,20,4277142912,0
90594,67,12,96142605818,0
90595,74,24,6742378464,0
90596,72,12,17705089619,0
90597,69,12,49666967623,0
90598,72,18,15048445326,0
90599,75,38,5667865117,0
90600,74,4,14323269359,0
90601,72,4,21055324308,0
90602,65,6,164000000000,0
90603,70,6,40869722951,0
90604,71,10,23112121536,0
90605,71,18,23887929216,0
90606,74,34,6564585963,0
90607,69,12,41916586372,0
90608,71,14,25697061632,0
90609,69,24,18021169758,0
90610,75,46,3389179472,0
90611,72,16,13985649216,0
90612,64,2,304000000000,0
90613,71,10,31776342722,0
90614,62,2,393000000000,0
90615,71,18,28467892404,0
90616,73,36,8369001844,0
90617,72,8,19335718836,0
90618,71,18,17356889156,0
90619,67,8,85792315728,0
90620,76,30,3820726460,0
90621,72,32,10092320640,0
90622,78,30,2104866880,0
90623,68,18,63098375420,0
90624,80,52,871194929,0
90625,70,22,36876197856,0
90626,68,12,51800696576,0
90627,69,10,52036240516,0
90628,78,38,1756646625,0
90629,78,38,1296795376,0
90630,70,20,23998652820,0
90631,72,14,19687143552,0
90632,73,24,9652612704,0
90633,61,20,320000000000,0
90634,73,18,12077845156,0
90635,77,34,2000874384,0
90636,67,41,0,1
90637,71,26,17023364352,0
90638,71,24,24174446504,0
90639,67,14,30338946000,0
90640,75,36,3907496439,0
90641,71,2,30189413952,0
90642,73,22,8038641340,0
90643,70,14,27580528828,0
90644,70,18,29174800191,0
90645,72,16,22910098160,0
90646,68,10,54639266514,0
90647,74,18,8244431676,0
90648,73,22,9022892565,0
90649,76,22,4512343929,0
90650,65,22,124000000000,0
90651,68,16,50276926566,0
90652,69,10,70964596704,0
90653,75,32,5359430370,0
90654,69,16,53757348176,0
90655,69,16,35923319885,0
90656,72,30,6549152816,0
90657,78,40,2093409552,0
90658,71,2,23590148420,0
90659,71,28,26394152784,0
90660,74,34,3642027840,0
90661,74,24,8019875052,0
90662,74,22,8866149180,0
90663,67,16,85795658650,0
90664,74,16,10593676219,0
90665,78,30,2081798173,0
90666,75,20,6551795290,0
90667,75,28,4167367488,0
90668,75,34,3394675053,0
90669,76,42,3020687184,0
90670,70,4,45103973895,0
90671,63,2,268000000000,0
90672,77,32,3106441800,0
90673,71,8,27379735572,0
90674,76,46,3810933926,0
90675,77,32,3051189024,0
90676,68,14,52637014341,0
90677,74,20,7626323456,0
90678,76,24,5155604158,0
90679,75,34,3949736192,0
90680,69,10,64570311352,0
90681,69,10,44373121112,0
90682,75,34,3443109969,0
90683,74,30,7426434496,0
90684,66,8,151000000000,0
90685,73,22,7685450192,0
90686,75,30,5797988440,0
90687,71,38,10385877912,0
90688,72,60,5030443359,0
90689,78,22,2185553440,0
90690,75,28,5687295408,0
90691,69,8,49605565688,0
90692,68,10,49832009440,0
90693,68,6,54267570651,0
90694,70,14,38095567402,0
90695,76,34,2833082472,0
90696,71,10,28412127720,0
90697,74,16,11237152004,0
90698,56,4,2460000000000,0
90699,70,20,27454045164,0
90700,78,48,1584750675,0
90701,72,8,22427912576,0
90702,68,2,67603923216,0
90703,71,14,20239107795,0
90704,69,6,44066594586,0
90705,73,6,17952063164,0
90706,72,6,20793334689,0
90707,77,20,3531683520,0
90708,72,12,15241635612,0
90709,74,26,6356296800,0
90710,73,28,11701162224,0
90711,70,2,37498548406,0
90712,76,42,2578915136,0
90713,70,4,33839161272,0
90714,73,18,11121820819,0
90715,77,34,2010199324,0
90716,71,28,10357183032,0
90717,61,12,223000000000,0
90718,68,14,51167276433,0
90719,73,16,13879525688,0
90720,73,12,14430213784,0
90721,76,28,3452927620,0
90722,71,42,21406202784,0
90723,66,20,96874672144,0
90724,77,30,1837088160,0
90725,74,28,7187777173,0
90726,71,32,9885225552,0
90727,69,10,40002600960,0
90728,65,4,175000000000,0
90729,73,40,10033612800,0
90730,69,4,52747825212,0
90731,74,28,2923120303,0
90732,70,16,43028653968,0
90733,72,26,13610453297,0
90734,67,12,77433554860,0
90735,72,20,16898698640,0
90736,73,24,9128602552,0
90737,65,12,77443695945,0
90738,70,28,17289160735,0
90739,76,40,3126810256,0
90740,66,6,138000000000,0
90741,69,12,39071889648,0
90742,73,22,13624323184,0
90743,71,8,27905896209,0
90744,76,22,4411420384,0
90745,69,10,52317198668,0
90746,73,22,15332620252,0
90747,69,2,57932809620,0
90748,76,28,3849688956,0
90749,71,30,12334213120,0
90750,75,36,4676945920,0
90751,69,18,28565493957,0
90752,71,8,35172655933,0
90753,72,20,9678967884,0
90754,77,46,2543945864,0
90755,72,42,7498541201,0
90756,68,16,60096053246,0
90757,64,6,187000000000,0
90758,72,22,15458946048,0
90759,68,26,48522592598,0
90760,76,20,3762615540,0
90761,79,24,1835036798,0
90762,77,22,3741253740,0
90763,77,38,3294312768,0
90764,70,20,16131683686,0
90765,72,14,17787762748,0
90766,69,2,53106752781,0
90767,74,20,7922807487,0
90768,70,8,38514483745,0
90769,74,18,9123101335,0
90770,76,20,4607742606,0
90771,72,18,13956483044,0
90772,72,12,14414330573,0
90773,76,26,4179962062,0
90774,73,20,10414965600,0
90775,74,16,9378125736,0
90776,79,56,916745900,0
90777,69,20,42674222944,0
90778,64,6,285000000000,0
90779,73,16,12196364976,0
90780,68,8,88982139255,0
90781,69,32,26871512800,0
90782,74,30,8851787708,0
90783,73,10,12349941669,0
90784,62,2,365000000000,0
90785,74,20,10819148816,0
90786,72,22,9483343152,0
90787,69,18,43798509540,0
90788,74,28,8549754928,0
90789,71,24,16061387652,0
90790,76,34,3854499744,0
90791,76,36,3650724275,0
90792,75,26,5220544896,0
90793,80,34,930680105,0
90794,71,8,31151322559,0
90795,70,18,27325994129,0
90796,68,14,55678755104,0
90797,78,38,2345237580,0
90798,72,34,11727306548,0
90799,77,36,3060026256,0
90800,74,26,10093255548,0
90801,74,28,10404387840,0
90802,76,24,4336837184,0
90803,74,12,7210154496,0
90804,73,18,13404243636,0
90805,64,10,190000000000,0
90806,76,36,3473206112,0
90807,71,14,17529422400,0
90808,67,24,36208103316,0
90809,71,4,32701737191,0
90810,73,14,12234255189,0
90811,71,8,25242310165,0
90812,77,46,2316831312,0
90813,66,12,113000000000,0
90814,68,10,61324200173,0
90815,64,4,267000000000,0
90816,73,14,11327091566,0
90817,73,16,14719613388,0
90818,69,10,54044006912,0
90819,70,20,29723457264,0
90820,80,58,411874400,0
90821,75,40,5476185120,0
90822,70,22,28858475569,0
90823,70,16,36782452944,0
90824,74,30,7995648672,0
90825,77,54,2247520208,0
90826,70,4,40456787143,0
90827,74,22,5632080256,0
90828,75,20,6030177496,0
90829,70,20,25236386179,0
90830,72,18,16693448688,0
90831,71,4,31405351113,0
90832,72,10,22603773920,0
90833,72,14,18512579169,0
90834,57,2,1230000000000,0
90835,66,20,85164657655,0
90836,70,20,22697325878,0
90837,75,72,1158500880,0
90838,73,22,9034927200,0
90839,74,18,8082642344,0
90840,79,44,1101781884,0
90841,74,6,9052019836,0
90842,70,18,22674279276,0
90843,72,14,13317189585,0
90844,78,34,1514198487,0
90845,73,26,12554741760,0
90846,68,8,80933157045,0
90847,76,14,5202868415,0
90848,71,12,18922180500,0
90849,73,20,9956778655,0
90850,64,10,157000000000,0
90851,73,14,13279528804,0
90852,71,14,22009820375,0
90853,65,8,99169350720,0
90854,78,64,1377645360,0
90855,78,40,1575572733,0
90856,73,18,11285391744,0
90857,76,36,4166661816,0
90858,69,2,56605171952,0
90859,76,26,4389302470,0
90860,76,28,5218490942,0
90861,75,36,2181270321,0
90862,78,46,1853761140,0
90863,72,18,19301499360,0
90864,78,24,1766818348,0
90865,75,16,7991812672,0
90866,59,0,892000000000,0
90867,73,20,12050188032,0
90868,76,38,3174670608,0
90869,72,18,16041470496,0
90870,72,16,19626931687,0
90871,67,34,12618190407,0
90872,75,22,5698220962,0
90873,70,6,37192414707,0
90874,72,14,12218466144,0
90875,74,54,5207916288,0
90876,64,8,210000000000,0
90877,69,22,17574394072,0
90878,71,20,17929218048,0
90879,71,8,28653680805,0
90880,77,46,2973126876,0
90881,70,26,35302764505,0
90882,76,18,4846154389,0
90883,75,32,5737460003,0
90884,69,20,29391325083,0
90885,70,18,20125249482,0
90886,76,32,4546165428,0
90887,72,22,10337488512,0
90888,73,22,13482491904,0
90889,75,12,7759158002,0
90890,75,10,6952500160,0
90891,76,22,4361941786,0
90892,71,38,15198258240,0
90893,78,44,1760717664,0
90894,69,6,60225463104,0
90895,78,30,1716048768,0
90896,64,4,274000000000,0
90897,76,26,2952372696,0
90898,65,4,213000000000,0
90899,67,22,67068512280,0
90900,73,24,11095264180,0
90901,77,28,3088112380,0
90902,66,8,87626554410,0
90903,66,4,108000000000,0
90904,66,34,37599253120,0
90905,68,0,80630277749,0
90906,72,8,21993459808,0
90907,76,64,1933716370,0
90908,70,18,31169700751,0
90909,68,12,61933382640,0
90910,70,8,39438624596,0
90911,74,28,8480691632,0
90912,72,10,20467858965,0
90913,76,20,5695627648,0
90914,76,28,3277163392,0
90915,73,26,12057230923,0
90916,75,38,5016975934,0
90917,72,18,14912306672,0
90918,74,34,5245185613,0
90919,63,4,312000000000,0
90920,68,20,27226058013,0
90921,74,26,4415302368,0
90922,64,6,238000000000,0
90923,71,18,19285961863,0
90924,68,22,42471138600,0
90925,70,0,50835859200,0
90926,67,26,27391713768,0
90927,73,32,8214999936,0
90928,70,12,38406393083,0
90929,68,18,37816418160,0
90930,71,14,18908391168,0
90931,76,38,3227832327,0
90932,72,18,16536050448,0
90933,73,16,11261927812,0
90934,74,16,8642074592,0
90935,72,4,24876319055,0
90936,78,48,1798855920,0
90937,74,36,6443194672,0
90938,78,46,1082446848,0
90939,80,66,773842300,0
90940,72,24,17404509860,0
90941,76,38,4105970365,0
90942,74,12,9135237580,0
90943,71,12,29505693565,0
90944,76,36,3005070480,0
90945,69,22,22337039115,0
90946,72,12,19632476360,0
90947,71,12,17638004448,0
90948,68,22,43612560000,0
90949,74,20,8848878109,0
90950,71,30,22404214500,0
90951,69,8,45190863540,0
90952,64,8,208000000000,0
90953,69,16,44206721950,0
90954,74,16,7430964096,0
90955,68,14,75507741161,0
90956,70,22,39120988928,0
90957,68,8,49075595440,0
90958,68,6,83569676706,0
90959,68,12,56393819256,0
90960,76,24,4127503357,0
90961,61,10,285000000000,0
90962,71,32,12462908733,0
90963,76,26,4702751161,0
90964,64,4,179000000000,0
90965,70,4,41885781777,0
90966,73,32,11055036657,0
90967,73,24,10677942720,0
90968,75,18,7499152548,0
90969,70,18,30874391456,0
90970,76,28,3157562188,0
90971,74,44,4068440064,0
90972,70,2,49416546821,0
90973,72,44,12918461584,0
90974,66,0,134000000000,0
90975,78,38,2752726877,0
90976,80,58,619945875,0
90977,68,10,72581026988,0
90978,74,36,6234666000,0
90979,69,6,45275821008,0
90980,72,12,23098801799,0
90981,73,40,4519067148,0
90982,72,16,16184879088,0
90983,69,14,45309632256,0
90984,72,8,17646202082,0
90985,67,2,106000000000,0
90986,63,22,125000000000,0
90987,70,12,40275829412,0
90988,77,54,2081960496,0
90989,65,16,78773252096,0
90990,72,18,23121133056,0
90991,69,2,60529339360,0
90992,72,20,16756539372,0
90993,69,6,51017503600,0
90994,67,20,37557983016,0
90995,72,20,18890538125,0
90996,71,30,10854853120,0
90997,69,20,33734676992,0
90998,73,24,10740571905,0
90999,71,24,24659355456,0
91000,67,8,97940973555,0
91001,75,16,7582709054,0
91002,68,22,35900304480,0
91003,73,24,12526406144,0
91004,72,12,21873178736,0
91005,78,28,2454156620,0
91006,71,18,27405701056,0
91007,72,34,8727370656,0
91008,70,6,29417714640,0
91009,73,24,8964240768,0
91010,74,16,8309032287,0
91011,67,0,89288193176,0
91012,65,4,221000000000,0
91013,74,30,5683733272,0
91014,77,46,2675799966,0
91015,77,34,3281404620,0
91016,73,14,14730021275,0
91017,76,24,4388058648,0
91018,71,12,23116515432,0
91019,71,0,26150017470,0
91020,73,42,6570784389,0
91021,68,18,55961110564,0
91022,69,24,31300719360,0
91023,74,20,9394603428,0
91024,70,16,37271054310,0
91025,75,38,4565610763,0
91026,76,24,5307621840,0
91027,67,18,50542299603,0
91028,75,22,7224718492,0
91029,72,34,14453230096,0
91030,79,42,1527380124,0
91031,77,26,3373555332,0
91032,66,18,55384337520,0
91033,76,28,3625774788,0
91034,77,32,3208087522,0
91035,75,28,5907751500,0
91036,70,14,29139963200,0
91037,75,36,4832528640,0
91038,66,14,104000000000,0
91039,72,18,11587213395,0
91040,71,22,24172081378,0
91041,69,24,33715034596,0
91042,74,18,7836777600,0
91043,74,8,9826833492,0
91044,72,30,14415635360,0
91045,74,22,8466690401,0
91046,74,22,7336294241,0
91047,77,40,2606470667,0
91048,70,18,32561870796,0
91049,73,10,15476354424,0
91050,69,6,65078083840,0
91051,61,4,623000000000,0
91052,75,18,7554269184,0
91053,63,6,162000000000,0
91054,67,10,65994017600,0
91055,58,4,766000000000,0
91056,71,20,18613977921,0
91057,74,32,7144527406,0
91058,70,14,35560144592,0
91059,74,28,6641396316,0
91060,74,28,6964101864,0
91061,75,34,4618598328,0
91062,65,12,114000000000,0
91063,75,38,3500825064,0
91064,79,82,495095875,0
91065,71,14,27902223532,0
91066,69,6,55676092452,0
